sea_surface_temp_c,atmospheric_pressure_hpa,wind_speed_kmh,wind_shear_kms,humidity_percent,coastal_distance_km,latitude,coriolis_parameter,cloud_top_temp_c,vorticity,previous_cyclone_30d,month,risk_level
26.9,1004.1,57.3,47.2,83.1,122.5,8.12,2.0594,-34.1,0.76,0,7,2
22.2,1008.6,44.8,29.3,63.3,553.1,19.97,4.9807,-23.0,0.6,0,4,0
26.9,975.7,81.1,24.4,80.0,611.7,21.63,5.3755,-55.7,7.13,0,6,2
23.5,1017.6,54.3,24.0,74.2,469.7,20.38,5.0798,-53.8,0.96,0,12,0
23.8,1008.2,43.3,32.3,63.5,373.1,10.0,2.533,-36.8,1.07,0,12,0
27.5,991.1,39.6,38.6,64.3,526.3,14.82,3.7311,-20.6,1.18,0,3,1
31.2,999.0,57.8,31.0,83.7,192.4,20.97,5.22,-29.6,0.65,0,10,2
27.5,987.8,58.6,25.0,67.8,268.0,17.75,4.4471,-26.1,3.1,0,5,2
26.8,1005.5,43.3,23.0,84.1,119.3,18.93,4.7305,-57.9,2.59,0,1,1
31.1,966.2,51.2,32.6,90.0,535.6,20.2,5.036,-40.7,11.83,1,11,2
20.5,1004.0,43.3,28.9,68.8,212.3,20.71,5.1574,-20.7,0.68,0,7,1
23.6,1012.0,60.3,27.3,87.3,408.2,13.48,3.3993,-37.4,5.31,1,4,0
31.3,1018.7,24.7,12.7,91.7,382.4,8.95,2.2689,-43.1,1.08,0,10,1
22.8,1001.8,49.3,20.7,71.4,155.7,22.67,5.6219,-47.9,0.43,0,3,1
22.8,1008.5,47.7,19.1,94.0,527.9,21.81,5.418,-40.5,0.86,0,12,0
26.1,991.6,36.5,19.1,89.3,358.9,20.37,5.0767,-56.5,1.46,1,6,2
27.1,1013.3,52.9,26.7,67.4,98.0,13.42,3.3858,-44.0,1.92,1,2,1
20.4,1008.5,63.9,18.4,78.6,417.2,24.04,5.9423,-43.3,1.42,0,8,0
20.7,1014.6,29.5,26.7,80.7,534.9,10.51,2.6593,-27.8,4.64,0,7,0
26.8,1013.3,57.7,19.0,79.3,658.5,20.17,5.0294,-53.0,2.47,0,1,1
28.6,995.0,43.6,32.9,66.7,478.8,19.36,4.8341,-37.7,9.48,0,11,2
28.7,1004.2,40.2,19.9,86.0,466.6,15.7,3.9466,-58.3,9.8,0,11,2
21.9,1021.1,67.0,21.2,88.5,356.1,8.95,2.2699,-50.2,1.65,0,3,0
30.2,996.2,46.5,33.0,77.8,519.4,13.7,3.4536,-48.3,1.88,0,6,2
22.6,1004.2,31.1,10.7,69.0,477.9,12.14,3.0683,-49.5,0.98,0,9,0
29.1,991.0,65.1,27.2,64.3,547.1,9.81,2.4838,-20.0,3.29,0,10,2
20.1,1014.5,41.4,31.9,80.7,549.2,15.11,3.8006,-44.4,1.43,0,9,0
28.3,1004.0,68.6,25.9,86.7,519.6,11.89,3.0053,-28.6,0.33,0,10,2
21.0,1021.2,23.0,10.8,85.6,347.3,17.79,4.4548,-33.0,3.14,0,1,0
25.6,1003.2,23.4,4.5,73.9,116.6,15.47,3.8912,-23.6,1.35,0,8,1
27.2,1006.1,37.3,35.7,64.4,497.2,15.66,3.9361,-57.3,4.44,0,5,1
31.1,1017.4,94.4,6.3,63.9,367.9,11.05,2.794,-52.5,0.62,0,6,2
26.7,983.9,93.6,4.5,83.7,628.5,13.66,3.4431,-43.3,4.2,0,10,2
24.1,1006.5,28.5,45.0,74.1,625.0,15.78,3.965,-43.2,1.18,0,9,0
23.2,1009.6,19.4,19.1,61.6,712.1,20.41,5.0849,-37.0,0.28,0,9,0
31.7,994.5,27.8,8.7,79.4,240.0,11.58,2.9279,-35.2,4.29,0,11,2
25.8,1010.9,50.0,35.4,89.5,488.4,20.01,4.9896,-32.3,1.13,1,1,0
27.0,1018.8,43.3,5.1,77.5,344.0,22.55,5.594,-44.3,3.92,0,12,0
28.6,980.7,30.5,23.1,94.7,19.4,17.17,4.3054,-57.3,2.31,0,6,3
21.2,1011.5,58.6,29.0,93.3,279.7,8.06,2.0438,-24.1,0.55,0,4,0
28.0,1009.7,69.5,21.3,65.2,517.2,13.1,3.3067,-53.3,0.41,0,8,1
25.7,1014.2,38.0,33.1,73.0,153.1,23.51,5.8167,-36.2,1.25,0,4,0
26.0,1015.5,57.3,35.9,73.4,800.8,10.21,2.5853,-55.0,0.83,0,8,0
20.9,1003.8,51.4,22.2,63.9,530.0,17.94,4.4921,-45.9,0.4,0,12,1
27.4,1000.9,72.3,29.9,91.1,249.5,10.6,2.6835,-36.5,9.05,1,11,2
26.8,990.9,52.6,7.6,77.6,478.2,9.24,2.3416,-30.5,12.77,0,5,2
25.3,1008.8,43.7,32.4,69.3,323.7,24.74,6.1045,-40.4,0.2,0,4,0
25.7,1019.6,35.8,21.4,61.8,183.1,12.12,3.0617,-21.7,0.39,0,9,0
31.0,977.6,21.9,13.8,69.3,864.8,18.55,4.6385,-55.0,6.13,0,6,2
20.6,1007.3,68.2,30.6,65.0,442.4,13.8,3.4792,-59.8,4.6,0,1,0
31.5,1009.2,55.1,7.3,75.8,400.3,17.49,4.3839,-23.0,4.9,0,11,2
27.3,998.0,37.3,22.6,70.1,545.1,24.75,6.1065,-53.3,0.91,0,3,1
23.4,1014.6,61.3,35.6,94.2,392.7,19.16,4.7875,-26.8,0.28,0,9,0
29.7,979.5,26.7,9.9,83.7,417.7,22.85,5.6622,-54.0,0.4,0,5,2
20.5,1006.1,59.9,67.2,77.9,378.1,9.31,2.3586,-43.4,0.64,0,12,0
20.4,1004.6,90.8,37.8,64.8,302.5,8.69,2.2029,-52.4,1.37,0,1,1
29.9,991.1,21.4,31.3,84.7,154.0,17.63,4.416,-22.6,4.34,0,10,2
25.2,1011.6,68.6,11.0,64.2,580.3,19.61,4.8953,-35.5,1.25,0,8,0
27.1,1016.0,47.1,13.3,67.6,271.9,17.82,4.4635,-56.7,0.38,0,1,1
26.4,993.9,45.1,52.2,82.9,430.1,16.15,4.0559,-28.7,2.19,0,4,1
22.3,1008.0,56.4,15.7,64.6,548.6,13.62,3.4348,-46.9,1.37,0,4,0
26.3,1001.8,16.1,41.5,93.8,626.0,22.77,5.6436,-36.7,0.38,0,8,1
23.6,1005.9,17.8,31.9,75.0,354.5,8.08,2.0509,-22.1,1.21,0,1,0
29.7,1000.2,16.1,16.4,82.0,544.0,24.69,6.0908,-37.8,3.29,1,10,2
23.7,1002.5,24.4,11.1,74.2,564.6,17.27,4.3285,-41.3,1.53,0,4,0
32.0,988.5,88.5,15.7,94.0,685.5,16.63,4.1743,-45.3,5.07,0,5,2
20.8,1008.0,32.9,33.2,82.2,131.8,19.21,4.7979,-35.9,0.92,0,7,0
24.8,1023.2,78.7,36.0,75.1,456.8,10.7,2.7078,-31.3,1.47,0,8,0
30.9,1006.8,54.3,11.2,82.2,128.6,9.42,2.3862,-38.3,9.13,0,5,2
22.8,1023.1,44.8,32.7,92.9,455.0,15.97,4.0129,-48.3,3.47,0,9,0
21.2,1025.4,40.7,5.3,94.4,323.4,10.36,2.6227,-27.2,1.31,0,2,0
25.4,1003.6,40.6,18.6,88.0,189.4,16.95,4.2523,-25.4,0.34,0,3,1
29.3,999.3,83.7,25.9,85.9,60.3,12.92,3.261,-44.0,2.88,1,5,3
26.8,1018.0,56.5,24.9,61.0,206.9,16.39,4.1153,-43.8,4.74,0,7,1
27.4,999.4,33.3,7.6,73.7,571.8,18.43,4.6114,-43.7,1.89,0,10,2
28.5,988.4,50.2,19.3,64.3,298.4,21.45,5.3344,-53.7,6.39,0,6,2
26.3,1001.3,21.0,44.6,89.4,168.2,17.21,4.3145,-34.7,0.45,0,4,1
20.2,1010.7,26.3,32.2,63.1,365.2,13.69,3.4514,-23.1,2.58,1,7,0
20.1,1018.2,14.9,32.9,66.2,90.5,17.56,4.4002,-40.4,0.01,0,4,0
27.2,1009.7,81.9,25.9,74.1,705.4,22.16,5.5021,-51.2,3.99,0,12,1
25.5,1018.7,58.7,15.8,83.8,287.2,12.08,3.052,-43.3,3.81,0,12,0
26.7,1012.0,19.4,11.4,90.7,263.4,8.22,2.0864,-55.5,8.79,0,10,1
27.8,1009.7,44.7,41.5,91.2,160.7,22.37,5.5495,-27.3,1.53,0,9,1
20.6,1005.3,44.7,9.3,64.3,208.7,22.33,5.5403,-54.3,0.25,0,2,0
28.1,983.0,13.2,38.1,65.3,703.5,13.54,3.4153,-36.6,1.97,0,11,2
27.6,1014.8,43.5,19.1,76.1,316.7,12.97,3.2723,-45.8,2.68,0,1,0
21.6,1013.3,44.4,15.0,89.0,442.4,23.99,5.9287,-43.6,9.33,0,8,0
30.3,991.2,67.1,8.8,64.1,336.5,20.76,5.1698,-57.1,7.46,1,6,2
20.4,1019.1,62.8,32.7,61.1,210.9,8.36,2.1203,-56.6,0.82,0,9,0
24.7,1011.1,73.5,37.1,78.9,278.8,18.51,4.6311,-54.8,1.93,0,12,0
20.8,1002.5,29.9,22.2,86.2,47.4,12.22,3.0858,-58.4,0.27,0,12,1
27.7,1018.3,45.9,15.2,93.2,227.5,19.74,4.9267,-33.9,2.49,0,1,1
21.8,1017.9,27.9,32.1,72.5,126.9,14.53,3.6599,-42.9,1.05,0,1,0
30.3,986.9,41.3,17.6,71.5,651.2,17.99,4.5044,-31.5,20.5,1,6,2
26.5,983.4,63.1,46.5,77.3,151.0,14.26,3.5919,-42.9,5.5,0,6,2
28.7,997.1,31.3,15.5,62.7,501.6,23.77,5.8787,-36.3,1.4,1,11,2
28.6,970.7,73.1,31.5,84.5,519.0,20.27,5.0524,-36.8,6.09,0,11,2
30.6,977.4,29.9,19.1,81.4,539.8,18.89,4.7228,-50.7,6.74,0,11,2
32.0,977.9,69.7,8.4,93.1,40.8,13.94,3.5144,-50.8,3.32,0,6,3
27.7,1013.5,12.0,17.4,76.5,57.0,15.13,3.8066,-27.7,3.89,0,10,1
29.8,955.9,56.5,16.0,69.8,511.0,18.77,4.6926,-41.1,0.33,1,10,2
23.2,1007.6,66.8,14.4,68.0,27.8,19.77,4.9333,-28.7,2.57,0,2,1
24.9,1013.7,15.2,14.5,68.4,242.4,9.47,2.4001,-56.9,0.26,1,8,0
20.7,1019.7,60.6,2.1,68.1,393.4,9.33,2.365,-45.5,3.43,0,8,0
27.2,1022.8,24.5,27.7,86.4,183.8,8.38,2.1265,-50.6,1.56,0,1,0
23.3,1019.6,13.6,19.9,95.0,839.2,15.87,3.9879,-59.7,1.38,0,2,0
20.9,1008.6,47.0,19.2,87.8,76.4,11.03,2.7897,-37.8,2.4,0,8,0
24.1,1008.7,60.4,43.4,63.6,166.0,18.67,4.669,-29.5,0.36,0,12,0
21.2,1015.4,37.0,21.4,75.8,417.9,24.38,6.0212,-38.2,0.46,0,12,0
23.5,1008.4,43.2,28.3,93.5,284.7,13.41,3.3828,-30.1,1.51,1,9,0
28.3,974.5,48.0,24.5,89.7,251.6,10.31,2.6102,-53.2,3.48,1,5,2
23.3,997.1,51.6,31.1,60.1,375.3,9.78,2.4766,-36.8,0.89,0,7,1
21.6,999.0,26.7,34.9,76.1,400.8,12.16,3.0715,-40.9,0.17,0,3,0
23.4,1016.9,25.8,10.2,76.6,351.5,17.93,4.4892,-49.6,7.32,0,7,0
21.2,1003.5,56.0,7.0,68.7,128.4,24.44,6.0336,-43.7,0.76,0,12,1
29.4,984.1,23.9,11.8,80.7,362.4,13.07,3.2978,-21.9,1.76,0,6,2
27.7,1007.6,33.3,22.7,63.7,481.0,14.76,3.7161,-50.5,3.5,0,12,0
26.7,1022.1,32.0,21.4,82.0,273.0,14.29,3.6009,-32.1,3.59,0,1,1
24.9,1011.8,42.0,53.0,93.6,225.7,9.65,2.444,-32.9,1.6,0,2,0
27.3,1003.1,44.9,23.2,70.8,213.9,15.63,3.9286,-51.9,0.09,0,3,1
30.9,962.4,31.5,9.8,89.7,265.2,10.75,2.7213,-58.2,7.99,0,10,2
30.5,984.9,32.6,25.5,76.3,283.4,24.4,6.0251,-59.5,1.84,0,10,2
24.8,1005.6,54.8,40.0,60.5,261.4,15.38,3.8685,-24.6,0.78,0,3,0
25.5,999.0,35.4,29.0,82.7,400.8,19.22,4.8014,-48.3,0.94,0,1,0
21.9,1015.6,83.9,14.7,94.4,409.3,15.69,3.9452,-24.9,0.04,0,1,0
24.7,1003.9,67.8,11.1,66.2,577.7,15.28,3.8446,-42.2,1.74,0,9,1
23.1,1008.8,58.6,32.2,82.9,553.1,11.78,2.9787,-48.3,2.11,0,1,0
27.9,1011.9,29.5,7.3,85.6,363.6,20.06,5.0026,-59.7,0.07,0,12,0
26.0,1012.3,41.5,11.5,90.0,141.0,22.24,5.5199,-53.2,0.93,0,7,1
23.5,1014.2,49.1,9.3,90.5,318.5,15.07,3.7915,-43.8,1.77,0,2,0
30.0,988.0,18.6,23.9,91.4,464.9,13.21,3.3334,-35.1,0.9,0,11,2
27.4,1019.7,39.7,23.5,61.5,193.5,16.28,4.089,-38.5,2.07,1,5,1
23.7,1014.2,38.4,11.7,79.1,128.0,24.5,6.0489,-51.8,0.1,0,2,0
25.5,1002.9,54.4,10.2,74.0,502.6,17.04,4.273,-57.7,5.74,0,8,1
25.5,1005.4,19.8,18.7,81.2,540.4,20.64,5.1407,-21.9,1.03,0,8,0
23.0,1017.5,31.7,9.4,61.3,506.5,23.82,5.8912,-31.5,0.55,0,4,0
27.0,1008.9,13.7,7.9,94.5,365.8,21.5,5.3451,-49.7,1.11,0,9,0
25.5,1006.2,32.4,30.5,61.8,647.2,10.83,2.7405,-45.4,1.58,0,7,0
25.7,999.3,41.8,31.8,94.3,333.7,23.73,5.8688,-44.7,2.07,0,7,0
27.0,992.1,64.1,36.6,81.6,162.4,22.6,5.6056,-54.2,2.94,0,10,2
30.9,983.6,27.1,16.8,93.5,445.9,17.55,4.3966,-43.7,8.63,1,10,2
26.0,1011.7,38.5,11.4,63.6,97.3,16.21,4.0708,-36.2,1.55,0,7,0
26.2,1006.4,79.1,45.7,81.8,43.8,14.67,3.6944,-28.3,1.34,0,8,2
28.6,1025.8,65.9,18.8,61.7,25.8,16.95,4.2507,-44.4,7.71,1,5,2
26.4,983.5,69.7,19.5,68.5,375.0,14.3,3.6034,-23.7,1.63,0,6,2
24.4,1017.2,52.9,9.3,68.8,248.2,21.47,5.3378,-36.5,0.59,0,3,0
20.6,1008.9,16.2,21.2,92.6,464.7,9.65,2.4442,-55.8,0.22,0,1,0
26.4,1002.7,32.6,25.3,76.1,221.8,21.32,5.3016,-35.0,1.91,0,3,1
26.8,978.4,37.7,12.4,80.3,610.6,11.55,2.9193,-24.3,10.24,1,5,2
24.9,1000.5,26.5,18.7,60.0,217.7,11.9,3.0073,-40.1,0.62,0,3,0
22.4,1007.2,58.8,13.5,79.7,97.4,17.3,4.3359,-55.8,0.71,0,7,1
31.7,1004.7,56.7,31.4,69.8,388.5,16.14,4.0531,-42.9,2.42,0,11,2
20.5,1013.8,31.0,28.9,91.6,594.2,9.86,2.498,-46.1,6.25,0,1,0
24.8,1009.2,11.3,27.7,88.5,365.0,9.6,2.4329,-52.4,0.96,0,12,0
27.0,1005.0,34.7,34.0,72.1,484.1,10.68,2.7017,-23.3,1.26,0,12,0
23.1,1008.2,30.7,31.0,67.0,396.5,24.54,6.0581,-31.6,1.18,0,2,0
24.9,991.5,58.1,31.8,68.4,585.3,16.6,4.1655,-35.6,3.74,0,9,1
24.6,1011.0,24.3,10.7,89.8,506.5,8.64,2.191,-26.2,0.45,0,8,0
31.6,991.5,58.8,21.7,69.7,389.2,12.47,3.1491,-39.9,2.17,1,10,2
30.5,1019.3,30.3,30.7,61.0,468.0,21.94,5.4498,-59.9,13.63,1,5,1
23.8,998.6,68.5,18.7,90.8,381.2,24.15,5.9661,-30.9,1.93,0,9,1
25.8,1012.0,22.7,46.9,81.9,632.6,18.8,4.6999,-25.2,2.33,0,7,0
31.1,996.5,52.7,32.8,67.9,464.5,24.7,6.0931,-37.9,2.45,1,6,2
31.0,1006.5,80.2,16.0,87.9,409.1,16.36,4.1079,-58.5,15.52,0,6,2
20.2,1023.0,49.1,24.0,74.4,123.5,11.15,2.8196,-31.7,2.82,0,12,0
26.0,1012.4,56.5,38.0,85.7,225.1,11.47,2.8998,-35.0,2.55,0,9,1
21.0,1016.9,49.3,5.3,89.0,162.3,21.4,5.3224,-36.5,0.27,0,3,0
29.9,993.7,34.2,22.0,93.5,632.8,23.82,5.8907,-59.9,4.9,0,10,2
28.6,983.6,56.4,12.1,62.8,94.0,8.08,2.0509,-27.4,11.15,1,6,3
30.3,998.4,23.4,39.8,94.2,323.4,18.49,4.6264,-45.2,4.02,0,5,2
21.4,1016.0,33.3,19.2,91.9,197.6,24.76,6.108,-50.1,2.56,0,12,0
30.1,954.7,14.5,37.9,76.3,407.2,19.31,4.8238,-56.9,1.62,1,11,2
26.4,1012.8,27.2,23.1,73.5,560.8,8.08,2.0502,-49.0,5.95,0,12,0
27.2,1008.7,47.5,41.4,65.1,252.0,13.33,3.3621,-47.3,2.8,0,5,1
26.3,980.5,16.4,42.9,75.9,257.1,21.69,5.389,-46.2,5.03,0,11,2
26.9,994.2,43.2,17.3,63.5,233.5,15.7,3.9472,-25.1,2.01,0,5,2
22.5,1003.2,50.4,19.2,89.6,604.3,22.91,5.6767,-33.2,0.32,0,9,1
22.7,1015.6,57.7,7.8,82.3,509.4,18.7,4.675,-40.5,3.32,0,9,0
22.0,993.3,39.7,9.8,84.7,447.2,12.25,3.0945,-25.8,3.07,0,9,1
25.2,1018.9,69.5,12.9,79.6,185.8,12.79,3.2297,-55.2,3.52,0,2,0
27.5,986.4,34.1,5.4,88.6,545.7,8.07,2.0484,-23.2,5.28,0,6,2
29.8,990.9,53.8,17.3,94.8,100.3,18.19,4.5539,-49.3,2.66,1,6,3
25.7,1018.6,60.1,33.5,85.9,215.7,24.56,6.063,-51.6,2.26,0,9,0
31.4,991.2,54.5,21.4,71.2,87.7,16.64,4.1765,-36.4,6.07,0,10,3
22.6,1009.9,38.9,29.0,70.4,387.0,19.56,4.8818,-27.1,0.72,0,8,0
27.9,1007.1,59.9,22.2,64.8,216.8,8.86,2.2459,-56.9,1.83,0,8,1
25.2,995.8,28.4,37.5,90.2,370.6,21.89,5.437,-46.8,2.92,0,1,0
27.9,1006.9,33.5,24.1,61.5,395.4,20.35,5.0708,-21.5,0.01,0,8,0
25.5,1009.3,33.3,14.7,73.6,166.2,15.9,3.995,-49.6,0.1,0,9,0
23.4,1010.4,56.4,44.8,72.7,284.1,14.88,3.745,-33.3,0.42,0,4,0
24.3,1012.3,45.7,22.7,65.1,32.9,11.14,2.8168,-54.8,1.37,0,12,1
21.0,999.4,43.0,29.1,67.0,416.8,10.69,2.7059,-55.7,1.07,0,2,0
24.1,1011.2,63.4,37.3,88.3,593.2,15.94,4.0052,-24.5,0.12,0,9,0
24.4,1014.9,54.3,22.9,68.0,52.1,11.31,2.8596,-59.9,0.57,0,7,1
25.7,1015.3,42.2,15.6,87.8,167.6,8.62,2.1855,-37.4,3.91,0,4,0
30.4,963.1,53.5,41.1,79.7,667.5,15.32,3.853,-50.6,0.31,1,6,2
26.4,990.7,50.2,9.1,74.0,300.7,16.55,4.1537,-45.6,11.47,1,10,2
20.7,995.1,13.5,11.5,92.3,883.7,21.81,5.4177,-29.2,4.18,0,4,0
20.9,998.4,15.2,19.2,77.6,433.9,19.31,4.8226,-41.1,2.07,0,7,0
28.4,979.8,142.8,16.2,85.3,231.3,15.8,3.9708,-21.4,0.09,0,11,3
24.1,1007.3,53.1,27.9,84.1,158.8,22.88,5.6713,-48.5,5.95,0,12,0
27.7,1002.5,28.5,10.3,91.6,271.7,17.38,4.3554,-50.6,1.08,0,2,1
24.7,1007.8,47.1,10.6,94.2,532.9,12.42,3.136,-55.7,1.52,0,9,0
22.4,1013.5,40.2,22.9,92.2,633.7,8.19,2.0773,-52.9,1.45,0,2,0
31.6,1000.5,49.3,15.3,78.0,519.5,8.74,2.2166,-30.7,0.42,0,5,2
27.7,1020.1,57.9,22.1,81.0,170.2,17.17,4.3046,-34.4,0.37,0,4,1
29.6,994.4,66.4,24.6,77.6,313.1,13.19,3.3276,-41.5,2.35,0,11,2
23.2,1012.0,72.0,14.7,90.2,122.6,16.88,4.2337,-39.0,0.39,0,8,1
27.5,1002.2,50.1,43.7,76.1,332.4,15.38,3.8677,-56.1,0.89,0,8,1
24.6,1010.6,45.6,23.6,70.7,109.2,12.86,3.246,-23.0,1.12,0,1,0
27.7,1017.9,90.1,20.0,68.8,377.8,14.17,3.5702,-45.9,3.93,1,5,2
31.5,987.4,54.1,74.4,90.3,482.9,18.05,4.5199,-36.3,0.52,0,11,2
20.2,1005.1,59.4,31.2,83.2,319.4,23.02,5.7042,-44.8,0.24,0,9,0
23.3,1004.8,21.4,27.5,80.7,240.1,23.66,5.8521,-25.6,1.22,0,9,0
21.6,991.8,83.1,25.7,71.8,355.5,24.69,6.091,-40.4,0.15,1,9,1
22.7,1012.1,16.6,55.9,61.6,346.9,13.46,3.3955,-48.7,1.36,0,3,0
27.9,998.8,20.2,11.3,65.2,220.1,9.98,2.5286,-59.3,1.5,0,4,1
28.9,993.6,70.5,25.1,89.2,411.9,22.79,5.6502,-33.8,3.56,0,5,2
27.3,1020.9,38.2,14.2,78.7,654.8,17.52,4.39,-42.8,1.06,0,8,0
30.3,976.4,35.9,12.0,84.4,138.8,16.66,4.181,-37.0,2.13,0,5,3
24.6,1020.6,35.3,24.2,66.3,590.4,10.59,2.6801,-31.7,0.42,0,12,0
22.3,1012.4,36.4,9.2,86.4,583.6,8.14,2.0661,-26.1,0.08,0,12,0
27.3,1008.2,42.0,18.0,76.6,491.9,12.04,3.0423,-27.8,2.66,0,3,0
22.3,1002.7,60.1,14.7,69.1,219.3,19.3,4.8204,-54.8,0.04,1,1,1
22.0,990.8,59.2,29.7,82.7,162.3,24.77,6.1099,-23.9,0.94,0,1,1
28.9,996.3,58.5,47.3,68.7,162.2,15.18,3.8194,-50.3,9.58,1,10,2
26.3,1005.0,64.9,21.2,79.6,267.2,16.68,4.1871,-44.9,0.55,0,8,1
20.2,1004.5,50.2,30.0,79.0,472.3,20.91,5.2058,-28.9,0.48,0,7,1
23.3,1002.4,64.6,21.0,70.6,411.2,24.28,5.996,-27.9,0.52,0,3,1
21.5,1014.8,40.9,24.6,78.2,652.4,23.08,5.7184,-29.7,0.92,0,2,0
28.6,995.0,30.7,9.3,62.3,299.2,10.65,2.6961,-35.8,13.62,0,6,2
31.9,980.3,49.4,15.9,80.2,267.2,19.99,4.9864,-43.5,5.33,0,6,2
25.7,1011.9,34.3,32.8,86.5,450.5,24.72,6.0983,-55.2,3.79,0,9,0
30.7,986.0,53.5,18.1,73.7,492.7,21.66,5.3837,-24.7,0.26,0,11,2
29.0,1009.8,59.3,36.5,90.4,331.8,8.83,2.2377,-38.9,3.16,0,11,2
29.2,1011.8,54.3,52.2,68.1,1047.5,12.92,3.2613,-20.6,4.8,1,5,2
20.8,1012.3,62.0,17.9,74.9,139.1,23.95,5.9195,-24.6,1.61,0,4,1
28.6,991.9,73.0,16.6,67.0,505.4,16.12,4.0499,-51.8,4.72,1,5,2
23.6,1007.9,37.9,24.0,63.0,266.5,23.65,5.8512,-42.8,0.11,0,3,0
24.8,1015.2,48.5,15.1,61.3,206.1,8.04,2.0394,-59.5,1.5,0,2,0
25.4,993.9,75.8,19.8,84.6,169.2,13.21,3.3335,-46.9,1.9,0,7,1
31.6,983.6,30.5,26.7,93.5,449.5,21.58,5.3649,-53.8,2.37,1,6,2
31.8,987.3,60.7,69.8,93.8,276.3,12.91,3.2591,-44.2,0.46,1,11,2
21.1,1020.5,16.4,24.4,80.3,588.2,13.94,3.5128,-29.6,4.7,0,12,0
22.8,1015.6,51.1,17.7,81.4,267.3,15.65,3.9354,-41.0,2.82,0,1,0
30.7,987.9,53.1,30.0,73.2,408.6,16.97,4.2556,-57.0,2.25,0,10,2
24.3,1000.2,51.8,6.5,80.9,462.6,12.25,3.0955,-43.5,1.17,0,7,1
20.9,1006.9,67.3,19.5,63.3,934.7,11.81,2.9852,-24.0,0.65,0,3,0
26.7,1000.5,39.5,31.6,62.8,252.0,17.53,4.3938,-52.3,0.58,0,1,1
23.4,1005.2,55.1,32.7,64.3,69.8,23.27,5.7616,-50.4,1.11,0,7,1
23.5,1017.1,42.3,17.9,62.3,510.5,10.65,2.6943,-36.1,0.09,0,7,0
26.1,985.6,45.0,38.2,89.0,560.1,12.68,3.2002,-41.3,0.79,0,11,2
27.2,1019.0,28.2,28.2,81.0,232.0,19.32,4.824,-39.2,0.11,0,1,0
25.1,994.3,53.6,18.0,61.1,105.1,20.03,4.9962,-36.3,1.9,0,2,2
27.4,995.1,32.1,36.4,61.3,205.6,15.07,3.7927,-38.8,6.64,1,10,2
25.3,1017.1,62.2,23.0,88.0,444.7,20.11,5.0138,-35.2,2.2,0,9,0
23.1,998.1,67.4,19.9,93.9,483.4,20.69,5.1527,-55.7,0.26,1,12,1
31.4,967.5,106.8,8.4,63.2,505.2,21.05,5.2377,-53.5,18.27,1,10,3
23.1,1010.8,69.0,26.9,94.3,503.5,21.1,5.2511,-55.4,2.37,0,2,0
27.4,1021.6,39.8,19.2,62.0,769.8,22.45,5.5696,-32.8,0.32,0,4,0
25.0,1012.3,31.7,11.5,75.4,654.4,11.73,2.965,-22.4,0.49,0,3,0
31.9,981.6,71.2,26.0,72.0,407.1,18.32,4.5853,-33.3,0.61,1,11,2
25.9,1006.5,52.6,17.8,65.3,156.6,23.56,5.8295,-43.4,0.07,1,3,0
27.6,992.2,27.6,9.3,88.9,88.3,10.43,2.6395,-55.3,3.02,0,6,2
26.4,990.5,68.0,40.1,83.5,475.5,15.33,3.8555,-55.7,7.28,0,11,2
31.5,978.6,31.6,34.1,60.6,319.2,21.77,5.4095,-42.6,6.4,0,11,2
25.8,1020.1,72.9,11.8,66.4,457.5,8.07,2.0469,-53.4,0.61,0,2,0
24.7,1022.9,32.5,6.6,83.8,642.4,24.27,5.9945,-34.7,2.02,0,9,0
29.2,997.2,81.1,10.5,82.7,425.4,12.58,3.1776,-44.0,3.63,0,5,2
23.2,1018.6,35.3,22.2,84.1,179.7,23.83,5.8918,-50.1,0.73,0,12,0
22.9,1001.2,35.7,29.2,86.0,228.6,21.46,5.3355,-37.5,0.6,0,4,1
23.7,1028.0,38.7,26.9,70.6,615.0,18.01,4.508,-50.0,1.36,0,2,0
29.9,973.8,68.7,8.5,74.1,548.2,12.15,3.0698,-45.5,0.3,0,11,2
29.6,984.2,40.6,16.6,62.0,539.4,20.58,5.1275,-25.0,2.4,0,5,2
26.9,1003.8,48.8,25.9,91.9,351.8,14.04,3.537,-30.6,0.57,0,8,1
26.5,1009.7,29.3,21.1,72.3,94.5,24.48,6.0424,-42.6,0.03,0,7,1
26.6,1008.2,60.0,16.0,77.1,32.9,12.89,3.2541,-37.0,0.35,0,9,2
25.4,993.0,26.1,22.9,81.5,249.0,14.59,3.6733,-54.6,3.59,0,3,1
23.7,1015.7,50.1,13.0,67.5,382.0,15.32,3.8545,-33.1,0.06,0,3,0
26.2,1004.2,25.5,2.2,65.1,214.6,9.09,2.3037,-26.1,1.87,0,4,1
24.4,1015.6,14.9,29.3,94.3,238.2,20.07,5.0053,-27.9,1.74,0,1,0
20.1,1011.4,17.5,16.1,72.2,411.6,17.87,4.4763,-39.6,7.25,0,9,0
20.6,1010.0,48.2,18.0,87.0,445.7,21.37,5.3151,-28.5,1.15,1,8,0
29.4,989.4,56.7,24.6,67.1,629.8,9.79,2.4801,-54.1,12.97,0,5,2
27.1,991.4,63.8,23.4,62.9,427.5,9.1,2.3066,-51.8,7.85,1,11,2
29.9,968.5,51.9,45.3,81.3,134.3,21.84,5.4246,-33.4,2.22,0,11,3
