temperature_c,temp_max_c,temp_min_c,temp_trend,humidity_percent,heat_index,wind_speed_kmh,uv_index,consecutive_hot_days,urban_area,soil_moisture_percent,cloud_cover_percent,previous_heatwave_30d,month,risk_level
29.6,30.1,21.3,0,78.8,27.0,20.6,2.8,2,1,52.6,60.7,0,8,0
19.1,22.6,10.3,-1,95.0,18.6,21.1,0.0,4,1,62.4,82.7,0,12,1
17.4,19.8,8.8,1,95.0,17.2,29.0,1.8,2,1,60.5,15.6,0,1,0
25.5,32.9,16.2,1,91.4,25.5,27.7,3.4,0,0,45.9,21.2,0,12,0
23.6,26.2,18.4,0,88.9,23.2,34.2,2.8,1,1,65.7,37.6,0,12,0
27.9,30.0,18.4,1,90.6,34.2,12.9,2.9,1,0,49.3,42.6,0,9,0
45.7,48.8,36.8,0,59.3,54.8,24.1,7.3,4,1,38.6,53.0,0,7,3
16.5,18.0,10.3,0,95.0,17.8,19.0,1.5,1,1,62.4,77.6,0,11,0
22.8,27.7,18.4,1,80.6,22.8,22.6,3.7,3,0,55.8,86.7,0,9,0
35.6,36.3,26.5,0,70.4,42.8,13.4,5.2,0,1,44.7,53.6,0,1,0
17.1,23.2,12.8,0,95.0,17.1,25.3,0.4,0,0,55.6,81.5,0,9,0
26.2,29.5,15.2,1,85.4,24.9,39.0,3.9,3,1,58.4,41.0,0,3,0
31.8,35.3,27.1,1,81.0,39.1,37.4,3.9,4,0,52.7,76.9,1,4,1
32.5,35.7,26.9,1,70.6,39.0,12.3,3.8,3,0,47.0,75.3,1,4,0
21.7,26.6,11.7,-1,94.0,20.6,35.0,0.2,1,1,65.1,32.5,0,10,0
15.0,21.5,5.1,1,94.5,15.0,38.4,0.6,2,0,69.5,39.4,0,3,0
30.3,32.9,22.1,1,79.9,36.7,20.2,4.7,1,0,53.0,7.7,0,11,0
17.3,21.7,11.8,1,95.0,17.9,24.9,0.2,0,1,63.2,95.7,0,2,0
20.0,26.5,12.7,0,83.0,20.0,32.5,0.6,2,0,54.7,6.1,0,1,0
28.8,28.7,19.7,1,75.8,28.1,10.6,2.5,1,1,47.1,53.1,0,2,0
34.1,33.3,23.3,1,79.4,38.1,22.1,5.0,0,1,50.0,64.3,0,9,0
41.0,44.8,31.1,0,58.6,46.4,15.4,7.3,2,1,48.6,44.4,1,7,2
31.0,33.8,27.9,1,76.3,37.4,13.6,5.5,1,0,53.9,20.9,0,12,0
37.3,40.9,27.4,-1,74.6,43.0,18.9,4.0,2,1,49.1,88.1,0,7,1
23.5,27.5,11.2,0,94.3,22.4,17.0,1.9,1,1,57.5,50.6,0,8,0
37.7,36.6,24.5,-1,74.2,44.2,8.2,6.8,0,1,47.7,17.1,1,4,1
36.0,37.8,30.0,-1,71.5,43.1,28.8,5.8,1,1,40.5,15.2,0,4,0
33.0,40.6,23.6,1,81.9,40.8,13.1,5.8,2,0,54.1,9.8,1,5,1
49.3,47.8,40.0,0,54.0,55.6,15.9,8.3,2,1,37.7,71.3,0,7,3
23.0,26.1,9.7,0,91.8,21.3,25.7,1.1,1,1,64.7,55.6,0,8,0
39.4,41.7,32.8,1,70.5,46.8,9.6,4.6,2,1,32.6,51.6,1,6,1
33.0,36.6,24.3,-1,74.3,40.1,18.0,5.2,0,0,50.8,82.8,0,1,0
26.7,32.3,22.7,1,91.9,26.7,42.6,4.3,2,0,46.4,37.1,0,10,0
17.6,20.2,10.0,1,95.0,17.3,16.1,0.0,1,1,52.9,4.2,0,9,0
22.0,25.7,9.8,-1,90.4,21.5,20.1,0.5,0,1,65.2,44.0,0,1,0
25.0,25.5,14.7,1,95.0,26.2,26.1,3.3,0,1,54.5,60.1,0,10,0
24.3,26.6,18.4,1,88.9,24.1,22.2,3.6,3,1,64.1,28.5,0,3,0
46.0,53.6,41.1,1,62.0,55.9,43.1,8.4,1,0,29.8,76.2,0,3,2
16.2,18.3,8.9,1,92.3,16.2,16.5,1.5,4,0,58.6,95.3,1,4,1
29.8,36.8,21.7,-1,87.7,36.7,7.5,3.9,1,0,41.1,80.3,0,10,0
26.6,33.9,22.1,1,91.1,26.6,21.3,4.8,0,0,51.9,20.2,0,11,0
20.0,27.6,16.3,1,84.2,20.0,24.6,0.9,2,0,65.1,33.8,0,3,0
46.8,50.0,41.6,0,64.7,57.2,19.8,7.5,2,1,30.6,86.9,0,7,2
24.3,26.4,17.4,1,95.0,24.0,11.6,1.4,1,1,49.3,92.9,0,3,0
46.3,47.6,38.8,0,54.0,51.9,26.5,6.8,6,1,28.6,95.3,1,6,3
26.9,29.4,17.0,0,88.9,27.5,7.2,3.1,0,1,45.5,50.1,0,10,0
28.8,32.2,24.8,1,77.0,34.5,32.3,2.7,0,0,54.7,86.6,0,10,0
32.3,39.7,27.7,1,79.8,39.5,13.8,3.3,1,0,40.9,95.8,0,10,0
27.4,32.8,21.4,1,79.6,32.7,34.0,3.9,5,0,44.2,29.9,0,2,0
38.3,40.5,28.6,1,67.0,43.9,28.5,5.9,1,1,41.0,76.6,0,6,1
46.0,46.8,38.0,0,59.6,53.4,43.8,7.3,3,1,28.2,51.5,0,7,2
15.4,19.8,9.2,1,95.0,15.4,31.3,1.0,2,0,62.3,60.7,1,12,0
35.8,35.1,22.8,1,75.7,41.1,28.4,4.6,1,1,49.9,53.3,0,3,0
38.0,41.6,28.7,0,77.8,46.1,49.0,5.4,0,1,50.9,27.0,0,8,1
31.9,31.7,23.2,1,75.9,36.3,46.2,4.8,0,1,39.5,78.2,0,8,0
15.0,22.9,6.2,0,95.0,15.0,16.2,0.4,1,0,57.1,22.0,0,8,0
27.9,31.3,22.8,1,72.7,28.4,41.5,3.8,1,1,49.6,85.6,1,2,0
22.9,28.3,15.5,0,95.0,22.9,39.4,3.6,1,0,62.6,26.4,0,3,0
16.1,20.6,7.6,1,95.0,16.1,35.2,1.3,0,0,68.9,55.8,1,9,0
17.9,22.9,13.6,-1,95.0,17.9,24.5,2.6,0,0,62.4,27.3,0,10,0
38.0,39.4,26.5,1,73.8,46.3,8.9,5.7,3,1,43.1,33.4,0,4,1
26.8,30.0,20.3,1,77.3,28.0,25.1,2.8,1,1,45.2,35.7,0,9,0
23.3,28.5,13.3,0,91.6,23.2,21.4,1.1,1,1,58.2,50.7,0,3,0
35.0,40.7,26.4,-1,76.1,43.0,14.1,6.5,3,0,50.2,48.2,1,7,1
22.8,27.6,16.9,0,81.5,23.1,15.6,3.4,0,1,59.0,35.9,0,8,0
40.3,46.5,30.8,1,71.5,49.7,19.5,5.4,1,0,37.2,99.3,0,4,1
31.0,31.6,19.8,-1,73.1,36.0,33.5,4.5,0,1,42.0,61.1,1,12,0
41.0,44.8,34.2,0,62.3,47.1,22.8,7.2,6,1,31.4,78.9,0,6,2
33.9,39.1,25.3,0,75.0,41.4,36.7,6.6,0,0,49.6,82.4,0,9,0
25.3,28.9,17.9,1,78.5,24.5,17.8,2.7,2,1,56.6,53.8,0,10,0
23.6,27.5,15.8,0,92.5,23.6,19.2,1.9,0,0,58.2,78.4,0,3,0
37.5,39.1,31.2,1,71.3,45.6,30.6,6.4,1,1,49.5,38.4,0,6,1
50.0,57.7,41.0,-1,45.1,58.1,39.0,8.3,4,0,38.7,81.3,1,7,3
24.3,31.1,15.1,0,83.5,24.6,14.6,3.8,1,1,45.8,51.7,0,12,0
29.4,35.1,23.0,1,86.4,36.0,10.4,3.0,1,0,52.7,26.8,0,11,0
21.6,25.2,12.5,1,92.3,21.6,45.0,3.1,1,0,51.3,77.0,0,12,0
19.0,22.4,10.5,1,92.6,19.0,31.6,0.8,1,0,65.0,14.4,0,12,0
15.0,21.4,5.3,-1,95.0,15.0,17.6,0.8,3,0,64.9,76.9,1,1,0
19.3,21.4,14.7,1,90.5,19.3,20.0,1.4,0,0,57.4,34.8,0,12,0
15.0,19.9,9.2,1,95.0,15.0,22.8,0.0,1,0,74.6,87.3,0,2,0
36.4,37.3,24.8,1,79.4,43.4,25.3,4.5,0,1,44.5,18.5,0,3,0
24.5,23.7,18.0,0,83.7,23.7,38.3,2.0,1,1,51.7,24.9,0,2,0
28.1,29.8,20.6,0,93.5,27.5,13.5,4.0,2,1,48.8,57.9,0,12,0
30.0,34.0,20.8,0,84.2,35.9,17.6,5.3,1,1,53.8,74.7,0,1,0
29.3,32.1,23.3,0,89.2,29.8,38.2,3.8,0,1,59.7,84.4,1,5,0
26.3,33.3,20.9,1,93.1,26.3,25.2,3.5,3,0,45.2,41.9,1,5,0
24.3,27.9,11.3,-1,93.2,22.9,16.0,1.4,1,1,52.8,20.3,0,9,0
28.1,29.1,22.6,1,81.9,28.9,18.7,3.1,2,1,54.4,97.5,0,8,0
28.4,34.9,22.1,1,73.3,33.7,30.9,4.2,1,0,61.4,25.2,0,2,0
27.0,32.1,17.3,1,90.2,26.4,9.1,2.8,2,1,45.1,9.7,0,12,0
33.1,37.8,21.1,-1,75.7,38.5,41.8,4.1,0,1,52.9,25.0,1,11,0
39.3,40.4,31.5,1,61.1,44.8,31.5,6.5,3,1,35.6,86.9,0,6,1
34.7,41.0,29.7,1,76.1,42.6,21.0,6.7,7,0,42.4,3.5,0,5,1
34.0,37.2,21.1,1,77.8,39.2,24.6,4.0,0,1,56.0,29.5,0,1,0
38.1,42.4,34.4,0,66.7,46.1,32.6,5.4,3,0,33.4,91.4,1,6,1
39.6,43.9,30.3,0,76.7,47.2,26.7,5.6,5,1,49.3,87.9,0,5,2
18.0,21.0,12.1,-1,95.0,18.8,10.9,0.4,0,1,65.2,18.8,0,9,0
40.1,42.1,34.7,-1,72.7,48.9,14.8,6.4,1,1,30.8,59.7,1,5,1
15.0,21.8,6.8,1,95.0,15.0,27.6,0.0,0,0,62.2,85.9,0,12,0
31.8,35.7,23.2,1,78.8,38.8,28.0,4.1,0,0,46.7,21.7,0,2,0
31.7,38.1,22.6,1,71.7,37.0,18.4,5.1,2,1,54.5,87.7,0,9,0
15.0,17.2,6.8,1,91.3,15.0,29.5,0.3,3,0,56.9,33.8,0,3,0
24.6,29.1,15.3,0,90.3,22.4,34.9,1.6,1,1,57.4,96.1,0,3,0
18.7,21.6,11.8,1,95.0,17.4,15.3,0.0,0,1,65.5,46.4,0,9,0
15.0,19.8,5.6,1,92.1,15.0,34.8,1.0,0,0,55.2,79.0,0,12,0
38.3,45.6,34.9,0,65.5,46.2,76.7,7.1,3,0,49.9,97.8,0,4,2
23.8,27.6,14.5,0,78.3,23.8,13.1,3.5,2,0,60.1,44.5,0,2,0
23.2,29.0,17.2,1,81.8,23.8,26.4,1.7,2,1,49.1,84.7,0,11,0
33.4,33.7,21.2,1,77.0,38.9,50.4,4.3,0,1,47.7,49.3,0,7,0
46.9,51.1,37.6,-1,48.0,53.2,21.9,8.5,1,1,29.1,93.4,0,5,2
32.0,34.1,23.9,1,81.5,39.0,11.5,4.0,0,1,57.3,68.0,0,5,0
35.0,34.8,28.1,-1,66.4,39.9,28.3,6.0,2,1,53.9,6.1,0,4,0
27.2,31.3,19.2,1,77.4,32.2,24.7,2.6,4,0,59.8,66.6,0,12,0
39.2,38.7,27.1,0,69.5,46.6,45.8,6.9,4,1,50.0,6.6,0,7,2
32.3,36.3,24.8,1,85.2,40.2,11.6,3.0,0,1,49.0,18.3,0,8,0
39.5,45.9,33.0,-1,62.0,47.4,27.8,7.0,0,0,43.6,72.9,0,3,1
34.6,34.8,22.9,-1,71.9,40.4,32.4,4.9,1,1,50.1,94.6,0,11,0
23.1,28.5,15.7,1,80.4,23.1,24.9,3.9,0,0,62.9,23.0,0,11,0
35.8,40.9,26.2,-1,62.9,40.4,23.2,5.3,6,1,45.1,69.7,1,5,1
36.3,38.0,26.3,1,65.9,40.0,27.6,3.9,2,1,37.9,38.1,0,9,0
44.1,43.0,32.2,1,63.1,50.9,18.8,8.3,4,1,41.7,23.9,1,7,3
34.6,38.2,31.0,0,72.6,42.1,31.2,5.6,1,0,40.9,37.8,0,8,0
20.8,25.1,16.8,0,95.0,20.8,24.3,0.8,0,0,53.0,28.5,0,9,0
27.6,34.1,21.4,0,87.3,33.5,26.5,4.6,0,0,56.5,45.7,0,11,0
26.7,29.5,22.0,0,86.5,26.7,30.1,4.1,6,0,63.0,58.7,0,5,1
33.4,40.1,24.8,1,81.9,42.0,26.0,6.2,4,1,37.4,66.8,0,5,1
21.6,23.6,18.3,1,82.7,21.6,8.1,2.3,0,0,58.0,1.9,0,8,0
31.1,32.5,23.9,1,85.1,35.6,33.2,4.0,0,1,39.6,38.3,0,10,0
34.2,38.0,26.0,1,69.6,40.2,9.5,5.8,2,1,46.2,2.1,0,8,0
34.3,42.1,27.0,1,79.2,42.3,36.4,6.0,2,0,43.5,13.0,0,1,0
21.9,27.2,18.7,0,87.3,21.9,24.6,3.0,0,0,62.8,11.7,0,11,0
32.4,34.3,27.7,0,77.1,39.1,25.4,3.9,2,1,50.4,95.1,0,8,0
27.2,29.1,16.2,1,93.7,28.4,42.8,4.6,0,1,57.0,1.9,1,8,0
38.6,38.9,31.9,1,71.2,47.4,24.6,6.2,3,1,49.6,47.2,1,6,2
37.1,39.8,31.3,1,62.8,44.9,18.7,6.0,3,1,51.7,8.2,0,4,1
33.9,40.2,26.0,-1,80.7,42.0,52.4,4.3,2,0,52.2,17.6,1,4,1
50.0,55.1,41.2,-1,45.3,58.2,33.1,10.7,6,0,23.7,13.2,1,4,3
26.2,29.5,21.0,1,76.0,27.7,15.8,4.3,0,1,59.3,54.6,0,1,0
23.2,23.0,14.1,1,94.2,22.4,31.6,2.7,3,1,49.2,38.8,0,12,0
22.1,29.4,16.1,-1,88.7,22.1,42.7,1.5,0,0,58.8,88.1,0,12,0
20.2,24.0,14.2,0,95.0,20.2,24.5,1.4,0,0,54.9,13.1,0,1,0
34.3,36.9,30.1,0,64.9,40.9,26.8,5.9,0,0,48.3,15.8,0,2,0
17.0,18.9,7.2,-1,95.0,17.1,34.3,1.1,1,1,60.2,15.8,0,1,0
45.3,51.1,38.9,-1,51.0,54.0,17.4,7.6,1,1,28.0,58.5,0,7,2
37.9,42.2,34.0,-1,64.0,45.5,18.8,5.6,5,0,48.9,39.6,1,6,1
18.5,20.1,9.4,0,95.0,16.7,18.2,0.0,2,1,62.3,91.5,0,10,0
39.5,45.4,35.7,1,66.7,48.0,22.0,6.2,1,0,46.3,74.5,0,5,1
51.0,52.1,39.0,-1,48.3,59.4,17.5,10.5,5,1,25.5,89.4,1,7,3
31.1,34.6,23.3,0,77.1,36.6,13.1,5.4,2,1,39.3,56.4,0,3,0
18.9,19.9,10.8,-1,95.0,16.1,48.6,0.0,0,1,69.7,15.0,0,1,0
31.4,30.9,25.4,1,87.2,36.3,30.8,3.5,1,1,58.6,48.8,0,1,0
39.8,39.8,28.1,1,73.8,49.0,29.3,6.8,4,1,33.1,20.7,0,7,2
53.4,55.5,45.2,1,54.2,62.3,10.3,8.5,0,1,32.9,36.7,1,5,2
28.1,30.9,17.1,0,81.8,25.9,28.6,3.5,0,1,42.2,88.2,0,9,0
44.9,48.4,36.5,-1,54.5,52.1,18.3,6.5,4,1,29.8,85.4,0,5,2
27.0,26.7,17.9,-1,81.9,26.2,27.6,1.4,2,1,49.1,73.4,0,1,0
18.6,18.2,8.9,1,95.0,16.2,29.0,1.5,1,1,65.3,81.0,0,9,0
34.6,40.4,26.0,0,75.9,42.0,59.8,4.5,2,1,39.1,35.2,0,1,0
25.6,29.9,18.4,1,95.0,25.4,14.5,1.3,0,1,51.5,36.6,0,2,0
21.8,27.9,15.4,-1,95.0,21.8,25.6,0.7,1,0,50.3,34.2,0,9,0
30.8,35.0,22.7,0,86.2,35.7,14.0,3.2,1,1,44.3,74.5,0,3,0
27.2,28.1,17.7,1,88.6,26.4,83.0,1.3,1,1,55.4,54.1,0,3,0
16.9,17.1,10.3,1,95.0,17.1,15.5,0.0,0,1,57.0,69.9,0,3,0
38.6,38.1,27.2,0,69.8,44.5,33.9,4.1,2,1,38.2,82.9,0,3,1
34.4,36.5,28.0,0,70.5,41.6,40.8,5.1,2,0,45.3,28.6,0,4,0
17.8,19.4,6.3,0,95.0,16.9,30.5,1.5,1,1,58.1,80.9,0,2,0
37.7,41.0,31.9,0,62.4,43.6,22.2,5.1,0,1,37.6,24.7,0,8,0
22.7,24.7,14.4,1,93.2,23.4,30.4,2.8,2,1,61.2,89.7,0,1,0
22.3,28.2,14.5,0,95.0,22.3,20.3,1.1,2,0,53.3,22.5,1,2,0
34.6,36.7,25.9,0,70.2,38.5,22.1,5.9,1,1,49.2,30.6,0,9,0
17.8,24.3,13.5,0,92.4,17.8,25.2,0.0,1,0,63.0,99.2,0,1,0
17.0,22.3,13.3,0,95.0,17.0,13.9,0.2,3,0,68.7,15.3,0,12,0
29.4,33.2,26.3,1,73.4,35.0,27.2,3.1,3,0,46.2,40.7,0,6,0
33.7,39.7,25.1,0,71.8,39.9,13.3,5.5,4,1,45.5,34.6,1,4,0
17.5,17.1,11.9,1,95.0,16.2,17.1,0.0,0,1,57.3,99.6,0,1,0
23.8,27.9,20.5,-1,93.0,23.8,21.7,1.2,2,0,65.1,25.3,0,9,0
25.4,27.7,15.9,-1,82.0,24.9,23.1,3.9,1,1,58.7,73.7,0,9,0
32.5,34.6,22.9,1,71.7,40.5,55.2,5.5,5,1,50.6,72.2,0,5,1
32.6,40.3,29.5,1,78.7,39.9,29.9,6.1,0,0,40.8,15.4,0,9,0
34.2,39.8,30.6,1,62.2,40.5,15.3,4.8,2,0,49.3,22.3,1,7,0
27.0,29.7,21.2,1,92.6,27.3,16.7,3.4,1,1,49.3,20.4,0,9,0
16.8,20.5,10.3,-1,95.0,17.3,28.8,0.0,1,1,53.7,94.3,0,3,0
30.1,33.3,19.8,1,87.3,28.4,13.3,4.5,2,1,40.4,45.2,0,9,0
35.2,38.9,24.4,0,66.9,39.7,27.0,5.9,0,1,48.9,17.4,0,1,0
40.5,44.4,29.1,0,58.8,48.2,37.3,7.0,4,1,32.8,68.4,0,6,2
43.1,46.7,35.1,0,58.1,51.5,28.0,8.3,8,0,39.3,79.2,1,7,3
36.1,41.6,26.8,1,77.3,45.7,18.5,4.8,0,1,51.0,62.6,0,12,1
45.8,52.6,37.4,-1,57.1,54.9,27.8,8.8,3,0,42.2,47.5,1,6,3
28.3,30.8,21.6,0,73.8,33.5,27.8,3.3,2,0,61.7,87.3,0,3,0
28.4,31.1,22.5,1,70.5,33.5,31.0,3.4,2,0,45.3,36.4,0,1,0
36.5,37.3,29.3,-1,71.3,40.2,32.5,5.1,2,1,45.0,19.7,0,10,1
15.0,19.8,9.6,1,91.3,15.0,21.3,0.0,2,0,62.4,74.9,0,8,0
36.0,38.4,26.9,0,73.7,42.7,35.1,3.8,0,1,35.4,65.1,0,10,0
18.2,17.5,11.5,1,95.0,16.1,9.8,1.0,2,1,57.6,44.6,0,1,0
29.5,31.3,23.5,1,91.4,34.6,30.1,3.5,2,1,55.2,95.7,0,12,0
34.9,42.4,26.4,1,69.8,42.2,30.9,4.1,1,0,43.2,12.7,0,7,0
18.4,23.8,15.2,0,95.0,18.4,20.4,2.1,0,0,65.0,67.3,0,11,0
33.9,40.2,26.5,1,66.4,40.5,24.7,4.2,0,0,43.6,34.2,1,9,0
21.1,26.6,12.6,1,91.1,21.2,34.6,0.9,2,1,60.3,85.3,0,12,0
15.0,20.0,6.3,1,95.0,15.0,24.7,0.0,1,0,64.5,75.8,0,12,0
30.2,32.6,25.3,1,79.3,36.6,18.3,4.5,1,0,50.1,8.8,0,9,0
25.9,31.3,16.0,0,75.2,25.9,47.1,3.6,1,0,56.8,77.1,1,2,0
48.6,52.3,36.1,-1,50.4,54.1,11.6,8.0,3,1,32.3,72.3,0,6,2
34.5,37.5,25.4,1,64.6,41.1,12.3,5.8,2,0,37.5,96.7,0,9,0
15.0,23.0,10.8,0,95.0,15.0,37.7,0.0,1,0,73.7,25.2,0,9,0
27.0,31.6,18.7,1,94.4,25.7,18.7,2.4,1,1,52.9,53.7,0,1,0
33.4,38.8,25.3,1,79.3,41.2,9.1,6.3,1,0,53.3,96.9,0,8,0
26.2,30.2,23.1,0,90.4,26.2,32.5,4.7,0,0,56.2,70.8,0,2,0
45.9,47.4,34.6,1,67.4,53.6,17.9,7.2,4,1,35.3,92.4,1,7,3
18.4,24.7,13.1,-1,95.0,18.4,16.4,2.4,2,0,67.5,94.0,0,2,0
27.2,33.2,22.2,0,85.2,27.2,32.4,4.3,0,1,47.8,68.9,0,2,0
22.3,28.9,16.9,0,88.8,22.3,19.1,2.9,3,0,62.5,8.9,0,9,0
18.1,18.5,12.3,0,95.0,18.1,20.8,0.1,3,1,65.5,95.9,1,1,0
18.4,26.1,11.9,-1,95.0,18.4,22.1,1.0,2,0,71.1,59.7,0,2,0
32.6,34.3,25.5,1,84.5,39.9,14.1,5.8,1,1,55.5,26.4,0,10,0
36.9,40.5,29.6,1,69.7,44.9,22.9,5.2,1,1,39.4,80.1,1,5,0
32.6,35.0,25.0,0,83.4,40.4,16.4,4.1,1,0,38.1,79.8,0,3,0
42.0,45.7,32.4,1,71.3,50.6,41.4,6.3,2,1,44.7,10.3,0,4,2
43.6,50.3,38.2,1,51.7,51.2,27.1,6.5,2,0,30.4,84.3,0,7,2
23.6,26.5,12.1,-1,84.1,23.2,17.7,1.4,1,1,65.6,87.9,1,9,0
30.7,32.0,19.0,-1,80.9,34.9,22.1,3.3,1,1,47.9,83.9,0,11,0
20.1,19.5,9.5,0,95.0,19.2,16.6,1.7,1,1,69.7,22.1,0,11,0
39.1,42.4,27.1,1,65.5,45.3,53.9,4.5,2,1,45.9,87.8,0,3,1
23.9,27.5,17.4,-1,83.7,25.2,20.7,2.5,0,1,64.5,77.1,0,8,0
19.7,24.7,16.0,1,88.4,19.7,22.3,1.5,0,0,52.8,9.1,0,10,0
21.4,29.0,16.9,0,92.1,21.4,37.8,1.0,0,0,68.1,76.4,0,9,0
31.1,33.6,24.4,1,84.9,38.4,31.4,3.1,1,0,50.9,38.9,0,1,0
15.0,20.5,6.4,1,90.2,15.0,17.0,0.5,1,0,70.7,27.8,0,1,0
47.8,49.3,40.2,-1,54.6,56.0,24.3,7.6,8,1,40.8,91.3,1,7,3
32.3,37.3,24.6,0,80.1,38.9,41.4,4.4,1,1,42.3,65.8,0,12,0
24.9,30.2,20.1,1,89.2,24.9,24.9,3.3,0,0,47.5,51.3,0,10,0
35.7,41.1,28.5,1,67.2,43.0,22.2,5.0,5,0,41.4,31.8,0,5,1
21.9,26.1,15.4,1,95.0,21.6,19.0,2.2,0,1,53.9,27.6,0,11,0
27.3,29.4,15.6,1,77.5,25.1,20.9,2.0,4,1,60.7,66.6,0,10,0
18.1,20.1,9.4,0,86.5,18.1,37.1,0.9,1,0,68.8,7.9,0,3,0
42.2,47.3,31.3,1,72.3,51.9,15.6,7.5,1,1,30.9,65.9,1,12,2
33.7,39.9,30.5,0,78.2,41.5,26.0,5.9,1,0,55.8,79.8,0,9,0
19.0,21.4,11.2,-1,95.0,17.5,31.1,0.0,0,1,68.5,35.1,0,3,0
53.0,52.7,44.5,-1,44.3,61.0,8.3,10.4,2,1,20.6,14.0,0,4,3
26.1,29.4,14.0,-1,95.0,24.9,31.6,2.1,2,1,51.2,78.1,0,12,0
35.0,39.8,30.0,-1,68.3,42.2,35.4,5.5,2,0,45.9,35.1,0,6,1
24.5,29.7,15.2,1,92.3,23.8,26.1,3.4,1,1,57.9,3.9,0,12,0
24.0,31.8,20.6,1,82.6,24.0,44.2,3.5,0,0,52.1,54.6,0,1,0
43.6,46.5,36.5,1,54.8,51.8,35.6,6.2,3,0,28.0,69.4,0,4,2
36.7,42.3,29.7,1,74.0,44.4,57.6,6.3,2,1,35.2,63.4,0,2,1
39.7,41.7,28.8,1,70.0,48.0,19.6,5.9,6,1,44.9,82.2,1,7,2
37.2,43.4,29.9,-1,57.6,43.8,23.7,5.6,4,0,36.2,0.6,1,6,1
15.0,17.1,5.3,1,95.0,15.0,38.0,1.7,1,0,61.4,37.8,0,12,0
37.2,36.0,26.2,1,75.7,44.0,28.6,5.0,2,1,49.0,62.4,0,9,1
35.2,36.3,27.8,1,70.4,41.8,14.3,4.8,4,1,46.9,83.3,1,6,1
18.1,25.0,11.3,1,95.0,18.1,30.1,1.4,0,0,52.0,27.5,0,11,0
39.8,42.2,29.1,1,61.2,47.8,16.9,5.2,3,1,30.7,55.2,1,4,1
36.1,41.2,28.0,1,67.4,43.5,21.1,5.1,5,0,38.7,21.7,1,6,1
45.2,48.8,35.6,-1,59.4,52.7,6.5,5.9,5,1,32.0,94.8,0,5,2
31.5,37.0,22.3,-1,79.6,37.9,21.1,3.6,1,1,48.5,71.1,0,9,0
35.1,35.7,28.1,1,79.0,39.1,31.3,4.1,1,1,49.4,54.6,0,8,0
41.4,42.5,29.4,-1,55.8,47.3,12.5,7.7,1,1,32.5,95.4,0,1,1
26.8,28.7,18.2,1,85.4,26.7,18.3,3.4,1,1,58.3,26.8,0,9,0
37.2,39.4,33.3,1,68.8,45.2,13.8,7.0,4,0,44.8,43.0,0,7,2
32.5,32.4,23.6,0,81.0,37.7,21.8,3.2,3,1,44.0,92.6,0,6,0
45.1,46.1,33.3,1,64.4,54.5,17.8,7.2,6,1,44.8,1.7,0,7,3
36.3,39.4,28.2,-1,66.6,44.1,36.7,5.8,3,1,40.7,63.5,0,7,1
44.3,43.3,33.9,0,57.6,50.8,14.5,6.1,8,1,33.8,69.8,1,5,3
50.0,52.3,46.9,0,41.2,57.4,25.4,10.0,3,0,31.4,95.9,0,4,3
24.1,26.1,12.2,1,95.0,23.3,34.5,0.8,0,1,54.9,96.7,0,11,0
32.5,36.6,22.6,0,83.8,39.6,41.7,5.9,2,1,50.2,28.6,0,3,0
34.5,39.5,21.8,0,74.4,40.0,31.4,3.5,3,1,35.8,9.6,1,7,0
31.7,35.0,22.1,1,76.5,38.5,26.3,3.5,2,0,47.7,0.5,1,6,0
29.9,35.1,20.3,1,88.9,35.6,32.8,3.0,0,1,42.0,97.0,0,8,0
41.5,44.9,33.3,0,72.3,48.3,21.6,7.5,5,1,45.3,8.6,0,6,2
17.5,21.0,10.3,0,95.0,17.5,8.0,2.1,1,0,55.6,41.2,0,8,0
46.3,52.1,36.9,1,56.5,56.1,38.1,7.9,1,1,37.4,13.7,0,3,2
37.9,43.0,30.9,0,64.9,46.6,23.9,4.9,3,1,35.1,84.7,0,6,1
32.6,35.0,25.6,0,73.4,39.4,17.0,3.9,1,0,41.8,87.4,0,2,0
46.5,50.5,41.4,-1,49.7,54.6,23.7,9.1,3,0,31.0,57.4,0,5,3
16.6,17.0,5.6,1,95.0,17.0,14.1,1.1,1,1,59.2,63.0,0,8,0
19.9,23.4,16.6,1,95.0,19.9,23.0,1.8,1,0,56.8,61.7,0,11,0
46.9,47.7,34.8,1,48.0,52.9,24.5,8.8,4,1,42.0,5.0,1,7,3
41.3,47.0,34.3,0,60.8,49.6,13.2,7.0,1,0,46.9,98.0,0,1,1
41.4,47.5,32.7,0,68.7,50.6,19.9,7.1,2,1,45.6,34.0,0,6,2
16.1,18.8,10.5,1,95.0,16.1,25.0,0.8,1,0,59.4,57.9,0,1,0
31.1,34.9,24.4,0,74.2,37.4,27.7,3.2,1,0,56.8,1.1,0,9,0
37.1,39.1,28.7,0,62.3,41.1,11.8,6.4,1,1,47.0,69.0,0,6,1
34.0,34.4,26.3,1,67.2,39.2,16.3,3.9,1,1,51.6,43.3,0,9,0
34.9,41.2,27.5,1,73.7,42.5,19.6,4.2,4,1,36.2,25.9,0,5,1
23.6,30.3,15.4,-1,78.5,23.6,18.8,1.5,1,0,62.1,14.1,0,11,0
22.3,27.0,14.7,1,92.4,22.3,12.0,1.8,0,1,54.7,39.1,0,3,0
22.0,25.7,17.3,1,93.5,21.7,10.6,1.2,0,1,62.7,48.1,0,11,0
