rainfall_mm,rainfall_7day_avg,rainfall_intensity,river_level_m,river_level_change,soil_moisture_percent,elevation_m,temperature_celsius,humidity_percent,wind_speed_kmh,distance_to_river_km,month,flood_risk
378.92,237.32,27.99,12.14,3.73,93.11,21.86,34.77,88.74,20.22,0.66,8,3
100.21,57.89,11.12,6.55,0.4,69.33,96.22,24.66,74.1,27.78,4.77,9,1
80.23,62.27,9.07,7.57,0.52,72.33,106.59,23.02,72.64,26.79,2.55,10,1
106.92,71.45,11.23,6.66,0.98,74.94,61.65,26.5,73.56,26.46,4.47,6,1
16.85,30.84,0.53,1.92,-0.49,58.74,336.86,29.07,65.05,25.82,15.24,8,0
176.69,108.41,12.46,8.22,2.28,89.85,60.56,29.01,80.8,18.43,1.39,6,2
96.56,68.51,11.17,6.11,0.35,74.38,93.5,29.33,79.13,12.18,3.68,4,1
137.61,90.81,12.12,8.63,1.78,83.08,35.27,30.66,86.53,39.92,0.64,9,2
47.44,14.29,3.26,3.97,-0.48,58.36,237.78,32.46,84.6,8.04,6.23,1,0
23.35,23.6,0.23,2.61,-0.29,21.23,150.27,21.11,88.12,20.38,5.36,9,0
173.1,120.99,15.85,10.0,1.12,87.77,23.33,27.81,85.88,7.67,0.8,9,2
19.77,6.99,4.24,2.19,-0.02,40.11,120.75,26.96,71.38,10.53,19.02,11,0
37.28,32.93,4.28,1.43,-0.05,52.35,151.29,31.89,87.89,20.7,4.69,8,0
26.25,3.34,4.19,3.45,-0.36,20.83,112.63,30.48,64.23,12.74,11.63,10,0
143.96,90.41,17.1,9.49,1.27,85.29,79.47,30.58,93.26,12.1,1.99,7,2
84.21,43.1,6.34,5.96,0.59,68.91,136.33,18.26,75.72,20.12,2.06,10,1
18.12,36.53,2.38,4.68,-0.23,29.06,298.08,24.66,72.11,12.63,13.46,1,0
173.58,119.02,15.37,10.89,1.41,83.67,38.54,18.81,61.61,33.38,1.99,7,2
90.48,50.37,11.36,5.06,0.54,70.78,126.69,18.29,81.63,7.21,2.96,1,1
4.48,17.35,1.78,3.06,-0.26,47.52,445.58,21.28,64.07,26.57,8.08,5,0
37.74,25.95,3.19,3.21,-0.49,47.86,250.42,31.91,80.57,13.83,19.02,3,0
86.86,47.37,11.18,6.03,0.57,70.09,98.88,24.59,63.31,11.68,1.81,8,1
170.49,98.98,13.29,9.23,1.99,84.51,42.96,31.83,60.92,20.77,1.73,8,2
243.15,222.67,39.78,11.44,4.37,91.34,27.01,26.58,64.97,31.31,1.0,7,3
186.96,114.32,18.97,9.94,2.42,79.22,55.72,24.68,90.79,39.29,1.88,7,2
39.92,28.29,0.95,2.47,-0.42,45.13,148.55,31.27,73.66,25.25,19.76,12,0
83.02,62.87,5.32,6.87,0.74,73.37,100.57,23.21,82.95,13.37,1.77,5,1
68.41,57.08,7.71,7.3,0.92,70.49,84.16,20.44,65.88,10.75,3.02,11,1
74.85,79.12,9.93,7.49,0.33,63.54,87.42,19.24,67.88,23.68,2.14,3,1
25.63,13.22,4.3,2.9,0.14,43.22,409.24,32.13,69.61,24.11,8.66,12,0
92.49,47.54,10.63,7.9,0.49,67.42,58.61,26.55,65.06,20.47,3.46,1,1
87.13,56.63,10.95,5.69,0.47,65.59,73.03,20.29,71.21,36.97,3.46,10,1
35.39,28.0,0.92,3.39,0.19,35.3,384.11,22.38,92.15,24.72,14.47,1,0
91.84,41.28,8.29,6.69,0.31,71.84,79.54,27.11,94.73,8.47,3.08,7,1
20.53,34.56,1.64,4.86,-0.36,29.67,285.47,30.44,66.11,13.28,16.56,7,0
27.97,37.31,1.53,1.19,0.04,51.47,483.15,24.67,89.54,33.24,5.68,5,0
71.87,53.92,8.41,7.94,0.98,66.24,76.55,22.57,78.63,26.24,2.56,8,1
18.32,15.85,3.48,2.55,-0.14,29.5,249.3,19.24,81.12,28.39,6.86,10,0
142.64,106.28,14.84,8.22,2.01,87.38,38.29,19.29,83.16,20.69,2.48,7,2
21.71,29.53,3.9,4.08,0.3,22.86,492.9,32.49,75.89,35.48,19.15,2,0
109.54,40.36,5.26,6.79,0.57,73.35,80.2,26.97,69.56,36.8,3.01,2,1
53.97,62.55,6.47,7.85,0.53,64.88,142.34,34.37,60.85,15.72,2.96,7,1
8.32,24.69,2.62,3.68,0.24,41.29,332.37,30.2,74.0,39.19,4.52,10,0
61.24,53.63,7.27,6.76,0.35,72.45,106.24,29.95,70.2,21.46,3.85,7,1
167.91,102.68,19.32,10.61,1.64,78.48,36.35,27.2,90.4,32.08,0.94,8,2
58.78,71.46,5.13,6.45,0.53,71.1,81.28,28.11,87.79,39.63,4.39,5,1
161.03,99.25,16.77,10.99,1.65,88.81,40.7,21.47,74.65,12.69,0.61,6,2
46.92,16.59,2.01,2.56,-0.44,45.53,393.2,20.35,80.26,24.93,14.49,7,0
172.06,138.07,18.9,9.35,1.09,82.14,61.35,27.15,76.41,15.28,1.72,6,2
56.36,45.16,6.68,7.58,0.95,72.39,83.41,27.34,85.26,39.77,2.45,11,1
91.31,51.92,5.25,5.11,0.32,71.09,81.8,25.34,75.85,22.95,4.29,8,1
67.68,54.89,5.76,5.75,0.49,70.81,54.86,21.76,62.87,15.53,3.78,2,1
90.93,56.01,9.88,5.54,0.79,66.17,137.43,34.54,81.07,12.83,3.3,5,1
108.69,47.41,8.88,7.17,0.93,73.26,100.87,24.7,76.39,36.72,3.75,4,1
146.94,118.27,18.63,10.67,1.01,87.2,41.02,24.31,81.22,27.64,1.94,7,2
47.09,33.99,4.22,4.7,-0.1,29.89,260.54,32.89,75.23,23.74,15.22,6,0
119.31,43.63,9.67,5.85,0.75,69.11,65.35,28.57,64.49,14.28,2.22,4,1
10.49,23.96,0.44,1.23,-0.2,48.83,321.92,27.62,72.79,37.77,10.19,8,0
39.9,8.55,1.34,1.93,-0.09,32.87,161.66,32.86,79.97,35.74,10.7,3,0
34.03,27.27,1.65,4.54,-0.29,35.83,392.55,32.64,61.02,11.43,15.64,3,0
195.16,133.69,16.78,10.77,1.13,77.94,22.71,24.61,69.5,34.01,1.15,7,2
186.0,94.22,14.59,9.44,1.89,79.31,55.55,18.94,60.09,8.54,1.1,8,2
41.93,7.25,3.03,2.76,-0.13,38.18,459.98,31.31,89.23,38.0,4.48,12,0
34.62,10.56,4.7,3.55,-0.24,30.78,176.37,21.72,80.84,14.26,14.81,7,0
1.11,8.75,0.54,4.14,-0.41,48.97,254.26,31.82,80.29,13.25,4.25,6,0
42.4,23.12,1.33,2.09,-0.19,38.41,133.0,20.07,76.92,18.4,17.31,10,0
55.42,60.51,7.4,5.99,0.72,64.83,127.69,29.23,88.32,28.55,1.75,4,1
30.03,19.65,0.97,4.0,-0.28,35.27,249.93,25.32,76.57,31.05,7.15,10,0
3.94,11.08,1.24,1.94,-0.35,42.99,231.24,21.13,76.26,5.48,16.95,7,0
54.98,71.95,6.7,7.18,0.35,74.33,69.3,31.76,93.88,21.73,4.59,12,1
133.9,86.58,16.13,9.68,1.14,79.27,35.77,23.37,61.3,27.8,0.87,9,2
15.83,11.43,0.46,2.26,-0.47,51.24,259.29,33.19,83.03,5.28,10.55,8,0
3.27,34.86,3.65,2.27,-0.1,25.43,382.86,30.87,79.14,14.76,4.2,10,0
8.63,5.56,1.83,2.97,-0.45,57.86,406.1,20.94,81.13,23.54,15.42,1,0
14.82,36.43,2.74,3.94,-0.22,36.31,150.23,32.07,80.47,16.81,5.91,2,0
37.29,8.1,4.79,2.47,-0.24,25.96,222.24,34.94,72.89,20.7,17.9,4,0
65.2,79.37,10.89,7.37,0.53,68.03,63.71,20.48,79.36,27.71,3.38,2,1
188.28,84.64,14.75,10.06,1.75,77.86,53.16,24.63,88.34,19.27,1.31,6,2
2.81,3.23,4.96,4.13,0.24,27.8,484.23,26.65,89.04,17.24,5.43,1,0
134.58,113.84,18.73,8.27,1.8,78.5,40.58,24.04,82.71,21.79,1.45,7,2
218.57,216.56,30.93,11.75,3.85,86.64,35.04,24.14,82.14,5.04,0.45,7,3
76.68,68.78,7.35,5.87,0.68,60.36,57.98,34.03,85.25,8.08,2.96,10,1
310.99,223.06,38.77,11.8,3.64,96.63,21.63,21.65,62.6,36.2,1.42,8,3
3.92,17.93,0.49,3.91,0.28,42.78,194.07,32.5,85.65,26.53,17.33,6,0
443.97,243.3,26.8,12.53,2.85,95.48,36.1,25.37,86.55,8.42,1.29,6,3
154.99,84.52,19.57,10.76,2.03,82.02,25.57,19.28,62.4,23.81,2.08,6,2
55.87,65.72,10.34,6.75,0.49,60.47,61.94,33.89,67.23,30.73,3.68,1,1
66.13,69.75,8.7,6.23,0.49,74.98,57.17,21.69,93.99,39.27,1.65,12,1
104.96,72.86,8.88,5.54,0.63,74.52,125.3,18.56,76.38,27.63,4.34,11,1
262.72,151.06,29.83,12.85,4.22,89.5,27.88,28.49,90.97,13.1,0.59,7,3
206.2,231.88,29.13,13.52,3.61,96.72,37.42,19.28,68.76,28.43,0.11,9,3
49.85,7.34,2.97,2.65,-0.4,21.11,349.09,32.31,76.89,32.21,16.71,3,0
179.82,137.18,14.65,9.66,1.86,89.7,24.52,21.25,69.4,21.98,1.11,7,2
58.45,57.04,7.01,5.48,0.5,63.5,123.41,28.5,86.62,21.83,1.61,9,1
74.52,68.33,8.37,6.13,0.79,63.73,83.03,22.31,74.18,25.0,3.02,4,1
184.0,136.15,15.23,10.13,1.76,87.06,62.75,23.72,68.84,25.18,1.24,9,2
18.94,26.91,1.81,3.32,-0.03,43.48,311.81,21.71,88.0,22.58,4.99,11,0
47.91,3.64,1.16,1.19,0.06,54.01,273.63,28.04,82.05,34.59,18.78,6,0
162.25,104.13,12.24,10.26,2.46,84.3,71.39,21.94,60.51,27.87,1.53,7,2
14.14,12.18,4.91,3.57,0.07,59.06,250.88,25.39,90.43,11.32,16.63,3,0
124.85,133.21,17.72,8.11,1.64,86.32,54.99,32.75,71.64,7.96,2.37,9,2
358.47,147.91,42.73,13.87,2.66,91.92,15.62,21.05,80.23,38.53,0.65,7,3
125.97,134.87,12.17,10.89,1.69,81.19,35.39,22.67,63.83,28.09,0.52,7,2
142.67,102.01,16.87,10.61,2.22,78.96,69.77,34.83,92.74,23.66,1.9,8,2
127.27,110.89,12.51,9.07,1.9,83.34,44.28,21.86,75.96,38.36,1.36,9,2
74.4,57.37,7.35,6.01,0.68,62.88,103.74,22.91,85.86,6.04,2.48,8,1
150.66,109.61,14.27,10.36,1.6,82.7,35.2,22.96,86.98,19.96,2.48,6,2
417.21,235.56,21.59,13.54,3.71,89.95,6.98,23.58,76.37,28.86,1.05,9,3
15.2,0.34,4.17,1.35,0.0,40.16,310.68,18.54,87.07,6.82,18.75,12,0
283.16,195.35,20.35,11.02,2.98,86.31,14.11,18.48,91.83,5.29,0.35,8,3
192.96,127.59,13.41,10.45,1.41,88.84,62.55,19.45,80.4,33.74,2.07,9,2
168.54,90.01,18.38,10.16,1.13,81.96,30.44,18.31,74.01,24.25,1.17,8,2
241.32,217.03,34.65,12.76,3.9,97.09,32.39,32.5,67.89,18.19,0.18,7,3
41.89,38.43,0.2,1.31,0.21,52.62,347.17,28.99,67.56,30.5,19.06,4,0
127.35,130.07,14.89,9.84,1.23,75.99,32.96,23.31,78.0,25.61,0.76,8,2
66.06,47.34,10.45,5.6,0.86,66.44,149.5,19.58,62.64,34.24,2.19,2,1
21.93,31.28,3.92,2.81,0.13,53.54,361.91,22.66,71.02,9.09,6.88,2,0
30.49,7.86,1.26,1.69,0.27,54.18,192.2,21.57,77.22,5.69,8.57,5,0
29.67,38.11,1.31,4.64,0.26,30.77,401.68,30.54,87.91,13.65,7.06,6,0
81.19,75.83,5.88,5.37,0.4,60.45,57.17,25.34,86.73,39.74,3.81,1,1
72.57,70.29,10.55,7.09,0.32,68.85,84.7,29.8,69.4,36.95,2.19,1,1
18.32,29.77,3.6,2.23,-0.07,40.35,354.53,28.03,94.26,22.04,7.26,8,0
243.83,215.9,25.02,12.61,2.69,90.85,31.47,29.3,87.84,37.45,0.59,6,3
360.5,190.77,27.63,11.67,2.93,90.32,39.71,21.35,66.59,30.1,0.1,7,3
0.32,28.27,4.69,1.75,0.01,49.86,471.05,34.49,72.06,17.25,14.0,5,0
43.1,10.95,3.33,1.59,0.04,21.43,340.26,22.16,92.79,6.61,13.98,10,0
170.72,130.62,14.09,8.29,1.92,81.52,45.59,24.14,81.91,6.07,1.55,9,2
105.5,57.31,8.28,7.96,0.6,69.06,55.45,29.02,74.14,5.57,4.45,2,1
49.28,14.73,1.76,3.55,0.27,59.05,382.88,27.58,86.45,35.09,15.83,3,0
18.74,18.96,2.22,4.98,-0.06,23.53,342.75,18.53,93.98,32.07,5.58,5,0
62.85,51.4,7.92,6.06,0.67,68.99,106.67,23.23,64.42,31.63,3.79,12,1
41.8,30.34,1.61,1.41,-0.44,23.77,333.15,23.73,86.36,15.3,3.88,8,0
155.18,124.89,18.72,10.79,1.87,86.68,49.67,20.64,64.49,11.01,0.58,6,2
7.05,22.99,3.02,3.75,-0.19,50.96,489.74,29.95,92.5,29.02,7.61,5,0
36.8,12.05,2.32,3.4,-0.36,49.67,221.06,20.69,84.08,9.49,14.26,12,0
80.7,48.74,7.78,5.13,0.49,72.25,78.46,27.04,90.8,25.12,4.36,7,1
125.48,105.06,12.93,9.84,2.41,84.93,24.61,27.36,74.11,34.18,1.21,8,2
56.61,45.03,7.9,7.29,0.93,69.97,60.52,28.8,88.2,33.88,3.85,7,1
94.14,46.89,6.14,6.64,0.76,74.43,92.19,19.98,91.14,27.16,4.18,1,1
100.84,59.05,5.1,5.04,0.76,72.71,128.53,26.01,68.2,39.62,2.59,12,1
59.03,55.13,11.47,6.85,0.72,73.7,105.98,23.88,73.0,29.0,3.59,1,1
436.04,238.49,20.08,13.8,2.77,85.52,6.94,28.55,74.08,5.89,0.59,7,3
40.36,20.93,0.58,1.52,-0.07,57.46,223.34,30.99,68.67,6.27,17.78,6,0
26.87,25.7,4.79,4.6,-0.15,57.69,272.91,22.41,82.28,23.84,14.39,3,0
86.38,67.27,8.15,5.73,0.3,68.4,109.07,24.15,73.79,12.06,4.9,11,1
14.92,26.89,1.64,2.11,-0.35,39.9,210.38,19.3,83.24,13.31,15.43,4,0
109.14,50.73,6.09,7.56,0.33,69.3,106.2,23.36,87.02,8.02,2.71,2,1
194.03,132.47,14.73,8.98,1.05,84.77,52.09,33.43,65.88,5.34,1.42,6,2
367.68,179.89,43.39,12.7,2.76,91.49,27.88,33.92,71.11,10.44,1.27,6,3
50.64,44.06,9.64,5.02,0.41,68.23,119.19,21.81,84.93,13.3,3.78,5,1
16.0,18.94,4.99,2.72,0.08,47.74,181.79,27.28,84.51,39.94,3.99,1,0
0.03,18.67,2.43,4.45,-0.14,34.54,497.9,26.03,77.36,33.32,12.71,5,0
178.3,93.75,19.65,8.08,1.5,78.9,22.89,28.59,90.89,39.64,1.31,8,2
8.37,15.16,1.77,1.53,0.04,40.35,388.45,23.54,76.54,35.71,9.0,9,0
228.05,231.69,34.6,11.44,3.09,91.27,29.19,27.09,83.96,20.71,0.44,9,3
41.62,34.03,2.12,1.27,-0.5,40.93,237.63,31.13,86.64,38.43,19.95,12,0
339.11,215.33,20.27,13.54,4.13,85.26,24.0,21.08,72.34,16.59,1.37,7,3
9.06,22.62,3.19,3.96,-0.36,58.36,355.5,27.18,74.5,39.2,17.4,10,0
314.12,202.74,31.33,11.76,4.12,85.37,29.16,20.45,65.81,28.07,0.93,7,3
315.46,202.28,38.78,11.21,4.21,95.36,32.11,26.95,61.9,24.28,0.13,8,3
160.86,84.94,16.93,8.03,2.16,84.76,32.76,18.13,84.28,16.29,1.25,7,2
40.06,3.57,1.14,1.81,-0.16,32.89,388.19,23.53,75.29,12.28,14.89,8,0
33.64,8.82,1.09,4.5,-0.3,30.53,100.26,31.47,81.96,31.26,17.8,6,0
81.24,56.44,8.77,5.75,0.92,65.0,64.75,18.23,74.8,11.57,1.84,5,1
13.95,11.79,4.33,2.41,-0.14,35.23,148.27,32.04,78.93,21.67,19.84,3,0
104.63,59.05,8.48,5.61,0.71,62.79,83.16,21.52,62.49,7.42,4.49,3,1
121.15,86.96,12.37,8.12,2.28,85.55,48.45,26.36,76.57,11.06,0.7,7,2
404.64,219.84,35.25,12.74,4.49,88.61,32.29,34.59,88.97,39.95,0.91,7,3
41.32,28.06,2.3,1.22,-0.16,38.76,471.42,23.3,78.39,7.31,13.9,6,0
378.59,230.87,22.24,11.9,2.62,89.83,39.35,27.56,60.21,29.94,0.25,6,3
17.57,13.72,1.63,1.97,-0.01,56.02,222.83,32.26,85.96,37.58,6.17,12,0
45.1,32.27,4.92,4.02,-0.19,43.63,364.41,27.26,84.83,10.86,4.33,9,0
46.23,36.76,1.26,3.78,-0.44,26.65,186.72,34.93,84.39,18.45,8.01,7,0
31.04,35.64,2.48,4.3,-0.18,24.1,124.6,24.46,71.8,30.13,3.87,1,0
123.55,98.51,17.44,9.7,1.65,83.1,31.86,26.53,91.54,14.13,1.36,9,2
414.75,140.84,21.26,12.83,3.75,96.42,27.02,25.96,88.31,37.3,0.42,6,3
425.8,218.51,40.45,13.0,2.75,94.95,12.36,31.93,78.78,35.1,0.55,6,3
99.23,67.8,7.5,6.16,0.69,73.87,124.54,23.73,78.33,35.45,2.87,9,1
299.09,152.48,25.37,11.52,3.21,96.39,20.33,21.05,77.25,35.58,0.89,8,3
147.13,86.66,14.23,10.31,1.53,87.18,39.17,25.41,75.83,5.56,0.83,6,2
143.6,135.97,12.57,8.99,1.96,82.9,52.54,21.31,94.37,20.31,2.09,9,2
84.4,68.88,11.56,5.27,0.31,72.09,60.82,28.53,82.78,11.96,4.95,3,1
191.69,88.36,17.8,9.54,1.17,84.77,56.57,33.75,78.24,39.67,1.53,7,2
8.43,15.77,3.83,4.76,-0.16,50.97,288.16,30.57,87.94,12.1,8.02,12,0
104.24,69.59,8.77,5.26,0.95,66.83,86.33,29.46,67.37,34.29,3.7,11,1
81.0,43.29,11.24,7.61,1.0,68.78,125.12,29.35,82.74,36.54,2.21,6,1
89.25,76.51,8.99,5.63,0.54,67.95,65.49,34.99,82.84,18.03,3.64,12,1
19.35,38.6,1.33,2.34,-0.24,39.21,437.4,31.7,64.03,36.32,9.84,10,0
92.55,55.3,11.91,7.12,0.5,60.87,54.47,21.96,74.53,12.52,2.22,9,1
59.3,58.93,8.23,7.65,0.51,68.41,124.35,34.22,81.08,36.57,3.59,6,1
61.64,68.22,7.04,5.85,0.47,73.13,136.8,26.04,83.52,26.25,3.71,1,1
48.98,4.74,1.29,4.57,-0.11,25.43,253.69,21.4,61.82,20.34,4.97,1,0
87.98,71.67,8.84,6.84,0.46,72.7,92.86,29.29,67.56,8.41,1.99,3,1
74.63,49.3,9.32,6.53,0.99,74.75,113.5,26.35,83.89,8.56,3.05,9,1
377.88,186.01,37.47,14.0,3.92,94.9,37.84,29.98,89.78,38.4,0.26,6,3
2.47,33.95,0.05,4.75,0.0,32.87,198.59,22.0,64.82,26.43,3.15,10,0
172.76,125.97,16.6,8.78,2.37,75.27,41.99,25.26,60.87,7.31,1.96,8,2
182.69,98.11,16.1,9.86,2.23,86.42,79.28,25.44,68.96,9.2,0.52,9,2
292.97,172.87,41.46,14.0,3.76,95.34,32.36,27.76,89.16,29.08,0.6,6,3
198.56,92.59,18.6,9.56,1.56,76.84,64.13,24.31,62.19,33.05,0.97,8,2
36.29,27.34,3.1,3.47,0.05,35.38,447.63,33.03,71.98,9.38,5.76,9,0
84.3,54.21,6.96,7.02,0.84,73.11,65.53,22.33,74.96,36.55,4.38,8,1
136.09,84.8,15.8,8.03,1.13,87.11,66.29,32.53,83.91,6.83,2.33,8,2
179.7,93.14,12.58,10.15,1.59,86.49,46.72,25.67,86.2,36.58,1.19,6,2
158.75,112.27,12.48,9.67,2.19,83.61,35.92,24.15,79.07,22.06,1.84,7,2
53.69,69.63,5.77,7.01,0.85,70.89,145.19,29.78,69.16,37.37,4.08,5,1
3.02,9.88,0.8,4.49,-0.32,59.03,234.76,31.42,83.05,22.44,6.1,2,0
33.69,36.62,1.62,4.6,-0.1,32.67,458.6,18.48,80.99,32.89,3.54,8,0
8.54,8.44,3.82,3.83,-0.01,55.39,198.86,33.46,75.2,8.3,18.37,1,0
185.05,137.47,19.07,10.8,2.29,85.4,30.22,21.62,81.13,22.63,1.04,9,2
98.64,55.0,8.01,5.62,0.96,74.2,131.78,29.31,68.21,31.61,4.77,12,1
164.46,109.08,18.68,10.81,2.48,80.95,79.46,22.31,63.12,14.51,0.81,8,2
48.47,34.62,4.09,2.03,-0.36,46.75,471.75,27.72,69.8,31.93,12.46,6,0
128.33,93.53,17.62,8.16,1.73,83.99,56.13,23.48,82.28,10.21,0.55,8,2
169.88,87.88,14.48,8.61,2.36,86.41,60.58,21.13,86.48,21.6,1.1,6,2
69.09,76.01,5.62,5.43,0.75,72.75,59.55,30.62,80.35,22.04,4.07,7,1
119.96,44.19,8.49,6.16,0.91,67.14,61.1,31.1,60.1,35.06,3.72,2,1
39.92,7.13,0.39,4.35,0.28,23.52,425.57,20.02,69.91,30.68,17.61,2,0
189.1,87.4,18.77,8.97,1.89,83.08,59.78,25.49,91.09,33.33,1.98,8,2
224.05,220.57,22.86,11.82,3.64,92.71,32.13,28.09,91.93,20.83,0.96,6,3
89.43,67.82,5.98,6.81,0.68,63.05,144.29,29.81,90.82,26.85,3.6,9,1
41.47,27.82,2.88,1.76,-0.02,21.25,147.54,25.54,64.22,9.2,8.3,1,0
96.76,49.47,8.11,6.9,0.75,71.88,78.71,25.48,83.46,20.95,4.2,6,1
48.46,39.37,0.94,4.46,-0.19,35.25,205.08,22.56,61.88,37.35,3.76,9,0
122.25,102.52,17.01,8.44,2.23,78.53,59.14,28.13,63.76,5.59,1.31,9,2
2.89,15.64,1.17,1.88,0.27,44.65,322.75,25.29,78.93,29.38,10.07,10,0
161.21,123.76,12.29,9.1,1.72,77.8,27.21,33.97,62.76,17.22,2.24,9,2
14.97,38.39,3.17,3.22,0.06,36.7,403.23,32.05,69.36,14.71,9.68,9,0
121.21,137.25,18.22,10.3,1.12,78.49,77.74,24.76,89.4,8.06,1.5,7,2
87.04,75.05,8.24,5.84,0.46,73.11,67.1,21.18,87.07,21.6,2.99,5,1
275.97,175.61,44.74,11.4,4.02,97.17,22.91,24.38,63.9,19.57,0.1,8,3
184.65,113.13,12.01,9.91,2.12,78.73,47.88,23.07,67.81,12.38,2.43,7,2
261.02,223.96,34.66,11.78,4.46,96.67,9.5,29.7,81.14,37.75,0.14,6,3
235.64,182.04,33.87,11.23,2.51,93.72,27.46,26.32,74.54,5.84,0.68,7,3
113.67,68.3,5.32,7.52,0.99,67.09,146.96,25.81,71.6,28.01,3.42,8,1
62.98,63.99,11.03,7.61,0.81,71.19,105.79,20.27,75.54,20.78,3.55,1,1
196.08,118.76,17.42,8.31,1.71,88.3,34.45,29.49,67.8,14.9,2.08,7,2
44.01,39.22,1.96,4.55,-0.09,48.68,118.15,19.19,69.4,24.84,12.47,11,0
16.88,18.4,3.44,3.58,0.26,24.02,234.54,29.4,77.34,36.95,11.19,9,0
137.38,88.27,17.3,8.01,1.27,75.44,30.01,24.59,74.08,35.6,0.86,7,2
30.81,38.43,4.51,3.79,-0.42,30.97,228.02,31.64,73.48,19.63,15.97,5,0
31.9,11.53,1.18,3.92,-0.47,23.79,102.72,19.17,94.85,15.11,5.6,1,0
30.79,34.82,2.29,3.9,0.16,25.44,382.33,27.8,66.51,9.44,18.64,9,0
48.13,38.29,0.89,1.58,-0.16,21.99,361.96,18.99,76.98,38.52,4.32,2,0
169.35,80.17,12.08,10.43,1.39,84.54,47.25,33.59,94.89,10.38,2.23,9,2
428.18,146.02,22.0,11.74,3.01,86.23,18.6,27.83,79.02,16.85,0.92,8,3
433.82,180.15,33.3,13.86,4.3,95.27,19.26,31.48,69.56,26.93,0.89,8,3
25.06,15.35,4.86,1.64,-0.22,36.78,256.28,21.66,67.74,30.52,14.32,9,0
0.24,15.86,2.43,3.97,-0.45,56.96,205.58,18.82,82.86,29.81,9.23,12,0
28.57,6.0,3.92,2.33,-0.03,48.63,455.62,28.34,73.59,22.61,17.21,8,0
100.96,44.32,9.8,5.28,0.98,67.33,65.07,25.03,86.54,31.02,2.7,3,1
102.57,47.83,7.58,5.05,0.89,71.7,56.33,34.24,73.72,23.42,2.78,5,1
41.66,21.92,4.28,3.06,0.23,30.19,346.67,33.62,74.65,34.92,11.55,3,0
294.25,206.35,21.99,13.05,4.37,92.48,9.41,31.03,74.22,35.79,0.91,8,3
164.0,104.8,12.58,10.14,2.05,84.21,50.62,28.09,68.17,37.94,1.37,7,2
65.75,41.65,9.73,5.64,0.99,68.01,78.9,22.68,88.71,15.79,3.8,2,1
8.3,29.84,1.89,2.89,0.0,56.31,267.64,22.56,84.43,5.06,16.32,1,0
45.11,25.21,1.31,2.12,-0.01,36.28,276.53,20.36,73.77,29.49,4.03,2,0
1.41,34.21,1.79,3.52,0.07,37.19,222.58,34.4,70.13,21.79,19.36,1,0
13.14,9.62,0.97,4.36,-0.36,42.47,130.93,28.26,91.61,18.93,19.14,8,0
110.32,63.61,6.58,6.15,0.62,68.69,125.94,33.12,60.43,17.95,1.85,6,1
146.74,132.87,16.92,10.47,1.82,78.28,52.54,29.86,76.65,34.26,1.24,8,2
72.68,64.35,11.13,7.65,0.38,66.43,96.47,29.53,74.25,5.91,4.92,4,1
18.9,4.12,3.6,3.02,0.07,29.96,229.78,18.44,71.94,33.12,8.68,3,0
6.26,18.97,0.57,2.94,0.24,40.83,346.6,18.74,63.88,25.95,5.66,9,0
65.73,69.07,9.96,5.46,0.94,60.97,55.5,33.46,78.2,32.58,2.16,6,1
159.21,125.06,16.12,8.26,2.1,87.5,74.21,30.81,86.32,10.45,1.64,6,2
198.44,99.46,13.89,8.99,2.43,80.0,53.91,24.74,66.77,23.8,1.31,8,2
181.01,135.76,12.24,10.62,1.79,84.49,58.67,23.67,85.66,23.5,2.14,8,2
65.7,50.39,9.28,5.12,0.98,73.78,88.08,25.92,90.88,29.1,3.3,2,1
43.34,17.45,0.22,1.98,0.11,22.77,158.95,33.17,82.18,12.78,14.8,10,0
104.39,74.49,7.2,6.61,0.89,74.84,138.95,21.32,77.13,30.96,2.8,12,1
78.78,56.1,11.19,7.69,0.94,64.71,119.11,21.24,66.46,16.97,2.45,9,1
130.57,84.36,13.5,10.24,1.89,83.11,34.97,34.42,68.42,36.56,1.16,7,2
417.14,202.11,32.92,11.85,3.53,96.03,28.98,21.42,69.28,10.94,0.51,6,3
11.84,31.22,1.37,4.29,-0.16,46.7,138.21,25.68,80.53,10.88,13.61,3,0
15.5,29.92,2.78,4.53,-0.25,47.68,401.18,24.81,76.9,17.45,5.58,2,0
135.03,123.19,18.94,9.36,2.23,83.32,58.23,25.87,68.21,15.61,1.55,6,2
47.17,16.06,2.64,1.49,-0.07,44.45,499.08,34.43,72.19,39.69,19.58,12,0
44.1,17.78,2.94,1.56,-0.5,29.81,381.83,33.45,67.53,12.16,4.69,4,0
146.69,131.91,19.32,10.58,1.05,86.81,44.68,28.85,89.18,22.48,2.25,7,2
47.08,12.8,1.67,4.36,0.02,48.41,354.4,21.52,94.62,34.08,19.09,10,0
191.92,107.48,15.52,8.53,2.45,78.2,31.46,22.13,92.86,5.38,1.82,6,2
24.02,5.93,2.17,4.0,-0.13,26.54,200.77,19.18,80.45,26.26,9.25,11,0
129.09,126.01,15.1,9.41,1.25,75.28,59.97,28.58,68.93,13.37,1.68,8,2
342.59,239.76,41.48,12.0,3.57,90.61,29.82,31.34,60.41,29.07,0.92,7,3
56.7,54.18,6.76,7.75,0.9,68.7,102.03,33.85,93.93,9.39,4.76,9,1
2.08,16.56,3.8,4.5,-0.42,40.99,205.36,33.87,72.32,17.79,9.37,3,0
